Feature_Set,Classifier,F1_Score_Macro
Edge + DarkChannel + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
Edge + DarkChannel + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9189254306243928
HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
Contrast + Edge + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
LBP + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9189254306243928
Contrast + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
Contrast + Edge + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9189254306243928
Contrast + DarkChannel + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
DarkChannel + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9189254306243928
Contrast + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9189254306243928
Edge + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9189254306243928
DarkChannel + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
Edge + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet,SVM,0.9189254306243928
DarkChannel + HOG + DL_ResNet + SpatialFreq_mRMR,MLP,0.9180646916166874
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9179166703549578
Contrast + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
Contrast + Edge + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
Edge + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
Edge + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
Contrast + Edge + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
Contrast + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178812143282897
Contrast + DarkChannel + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + Edge + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
DarkChannel + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
DarkChannel + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.917855351760689
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.917855351760689
Edge + DarkChannel + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
Edge + HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
HOG + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.917855351760689
Contrast + Edge + LBP + HOG + SpatialFreq + DL_EfficientNet,MLP,0.9178307567023836
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Edge + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Edge + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + Edge + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9178243553555756
Contrast + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,SVM,0.9178243553555756
Contrast + Edge + HOG + DL_ResNet,MLP,0.9177749085375405
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + HOG + DL_Inception,SVM,0.9177349187294164
LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + DarkChannel + LBP + HOG + DL_Inception,SVM,0.9177349187294164
Edge + LBP + HOG + DL_Inception,SVM,0.9177349187294164
Edge + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + DarkChannel + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + HOG + DL_Inception,SVM,0.9177349187294164
Edge + HOG + DL_Inception,SVM,0.9177349187294164
DarkChannel + HOG + DL_Inception,SVM,0.9177349187294164
Contrast + DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + DarkChannel + LBP + HOG + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
DarkChannel + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
DarkChannel + LBP + HOG + DL_Inception,SVM,0.9177349187294164
DarkChannel + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Edge + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
DarkChannel + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + LBP + HOG + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + LBP + HOG + DL_Inception,SVM,0.9177349187294164
Contrast + DarkChannel + HOG + DL_Inception,SVM,0.9177349187294164
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + DarkChannel + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
Edge + DarkChannel + HOG + DL_Inception,SVM,0.9177349187294164
Contrast + LBP + HOG + DL_Inception + SpatialFreq_mRMR,SVM,0.9177349187294164
HOG + SpatialFreq + DL_Inception,SVM,0.9177349187294164
Contrast + Edge + HOG + DL_Inception,SVM,0.9177349187294164
LBP + HOG + DL_Inception,SVM,0.9177349187294164
HOG + DL_Inception,SVM,0.9177349187294164
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9168193798311396
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9168193798311396
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9168193798311396
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9168193798311396
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9168193798311396
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.9167559623026508
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,SVM,0.9167559623026508
Contrast + Edge + LBP + HOG + SpatialFreq + DL_ResNet,MLP,0.9165991848572486
Edge + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + Edge + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9157499642678826
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9157499642678826
Edge + DarkChannel + HOG + SpatialFreq_mRMR,MLP,0.9156767184794333
Edge + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
Contrast + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
Contrast + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
Contrast + Edge + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
Edge + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9156619251622601
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.9148516852282818
DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9145892562155755
Contrast + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9145892562155755
Edge + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9145892562155755
Contrast + Edge + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.9145892562155755
DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9145892562155755
Contrast + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9145892562155755
Contrast + DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9145892562155755
Edge + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.9145892562155755
